,Hunger,Potter,Twilight
6069,False,True,False
6070,True,False,False
6071,False,False,False
6072,False,True,False
6073,True,False,False
6074,False,True,False
6075,False,False,True
6076,False,True,False
6077,False,True,False
6078,False,False,False
6079,True,False,False
6080,True,False,False
6081,False,True,False
6082,False,True,False
6083,True,False,False
6084,True,False,False
6085,False,False,True
6086,False,True,False
6087,False,False,True
6088,False,True,False
6089,False,True,False
6090,False,False,False
6091,False,True,False
6092,False,True,True
6093,False,True,False
6094,False,False,False
6095,True,False,False
6096,False,False,False
6097,False,False,False
6098,False,True,True
6099,True,False,True
6100,True,True,False
6101,True,False,False
6102,False,False,False
6103,False,False,False
6104,True,False,False
6105,False,False,False
6106,True,True,False
6107,True,False,False
6108,False,False,False
6109,False,True,False
6110,False,False,False
6111,False,True,True
6112,False,False,False
6113,False,False,True
6114,False,True,False
6115,False,True,True
6116,False,True,False
6117,False,False,False
6118,True,True,False
6119,False,False,False
6120,False,False,False
6121,True,True,False
6122,True,False,False
6123,False,True,False
6124,False,False,False
6125,False,False,True
6126,False,True,False
6127,False,False,False
6128,True,True,True
6129,False,True,False
6130,True,False,False
6131,False,False,False
6132,False,False,False
6133,False,False,False
6134,False,False,True
6135,False,False,True
6136,False,False,False
6137,True,False,False
6138,False,True,True
6139,False,True,True
6140,False,False,False
6141,False,True,False
6142,False,True,False
6143,False,False,False
6144,False,False,True
6145,True,False,False
6146,False,False,False
6147,False,False,False
6148,False,False,False
6149,False,True,False
6150,True,True,False
6151,False,False,False
6152,False,True,True
6153,False,False,True
6154,False,True,False
6155,False,True,False
6156,False,True,False
6157,False,False,False
6158,False,True,True
6159,False,False,True
6160,False,False,False
6161,True,False,False
6162,False,True,True
6163,True,False,False
6164,False,False,False
6165,False,True,False
6166,False,True,False
6167,False,False,True
6168,False,False,False
6169,False,True,False
6170,True,True,False
6171,False,True,False
6172,True,True,True
6173,False,True,True
6174,False,False,False
6175,False,False,False
6176,False,True,False
6177,False,True,False
6178,False,False,True
6179,False,False,False
6180,False,False,False
6181,True,False,False
6182,False,False,True
6183,False,True,False
6184,True,False,False
6185,False,False,False
6186,False,True,False
6187,False,True,False
6188,False,True,True
6189,True,True,False
6190,False,True,False
6191,True,True,False
6192,False,True,False
6193,False,False,False
6194,False,False,False
6195,False,False,False
6196,True,False,True
6197,False,True,True
6198,False,False,False
6199,False,False,False
6200,False,False,False
6201,False,True,False
6202,False,False,False
6203,False,True,False
6204,False,True,False
6205,True,False,True
6206,True,False,True
6207,False,True,True
6208,True,False,False
6209,True,False,False
6210,True,False,True
6211,False,True,False
6212,True,False,True
6213,False,False,False
6214,True,True,True
6215,False,True,False
6216,False,False,False
6217,True,False,True
6218,False,False,False
6219,False,False,False
6220,False,True,False
6221,False,False,False
6222,False,False,False
6223,False,True,True
6224,False,True,True
6225,False,True,False
6226,False,True,False
6227,False,False,False
6228,True,True,False
6229,False,False,False
6230,True,False,True
6231,False,True,False
6232,False,True,False
6233,False,False,True
6234,False,False,True
6235,False,True,False
6236,False,False,True
6237,True,False,False
6238,False,True,False
6239,True,True,True
6240,True,False,False
6241,False,False,False
6242,False,True,False
6243,True,False,False
6244,False,False,True
6245,False,True,True
6246,False,True,False
6247,True,False,False
6248,False,False,False
6249,False,True,True
6250,False,False,False
6251,False,True,False
6252,False,False,False
6253,True,False,False
6254,True,False,False
6255,False,True,False
6256,False,True,False
6257,False,False,False
6258,False,False,False
6259,False,False,True
6260,False,True,False
6261,False,True,False
6262,False,False,False
6263,False,False,True
6264,False,False,False
6265,False,True,False
6266,False,True,False
6267,False,False,True
6268,True,False,False
6269,True,False,True
6270,False,True,False
6271,False,True,False
6272,True,True,True
6273,False,True,False
6274,False,True,False
6275,False,False,True
6276,True,False,False
6277,False,True,True
6278,False,False,False
6279,True,False,False
6280,False,False,True
6281,False,True,True
6282,True,True,False
6283,False,True,False
6284,True,False,True
6285,False,False,False
6286,False,False,False
6287,False,False,False
6288,False,False,False
6289,False,False,False
6290,False,True,False
6291,False,True,True
6292,False,True,False
6293,True,True,False
6294,True,True,True
6295,False,True,False
6296,False,False,False
6297,False,True,True
6298,False,False,False
6299,True,False,False
6300,False,False,True
6301,False,False,False
6302,False,False,False
6303,False,False,False
6304,False,True,True
6305,False,True,False
6306,True,True,True
6307,False,True,True
6308,False,False,True
6309,False,True,False
6310,False,True,False
6311,True,False,False
6312,False,False,False
6313,False,False,False
6314,False,False,False
6315,False,False,False
6316,False,True,False
6317,False,False,False
6318,False,True,False
6319,False,False,False
6320,True,False,False
6321,False,True,False
6322,True,False,False
6323,False,True,False
6324,True,False,False
6325,False,True,False
6326,True,False,False
6327,False,False,False
6328,True,False,False
6329,False,True,False
6330,True,False,False
6331,False,False,False
6332,False,True,True
6333,False,True,True
6334,False,False,True
6335,False,False,True
6336,False,True,False
6337,False,True,False
6338,False,True,True
6339,False,True,False
6340,True,True,False
6341,False,True,True
6342,False,True,False
6343,True,False,True
6344,False,False,False
6345,False,False,True
6346,True,False,False
6347,False,False,False
6348,True,False,False
6349,False,False,False
6350,False,True,False
6351,True,False,False
6352,False,True,False
6353,False,True,False
6354,False,False,True
6355,False,False,False
6356,False,True,True
6357,False,True,False
6358,False,False,False
6359,False,False,True
6360,False,False,False
6361,False,True,False
6362,False,False,False
6363,False,True,False
6364,False,False,True
6365,False,False,False
6366,False,True,False
6367,True,False,False
6368,False,False,True
6369,True,False,False
6370,False,True,False
6371,False,False,False
6372,False,True,False
6373,True,True,True
6374,False,True,False
6375,False,False,False
6376,True,False,False
6377,False,True,False
6378,False,True,False
6379,True,False,False
6380,True,True,True
6381,False,False,False
6382,False,False,True
6383,False,True,True
6384,False,False,False
6385,False,True,True
6386,False,False,True
6387,False,True,False
6388,True,True,False
6389,False,True,False
6390,True,False,False
6391,False,False,False
6392,True,False,False
6393,False,True,False
6394,False,True,False
6395,False,False,False
6396,True,True,False
6397,False,False,False
6398,False,False,True
6399,False,False,False
6400,True,False,False
6401,True,False,False
6402,True,False,False
6403,True,False,False
6404,False,True,False
6405,False,True,False
6406,True,False,False
6407,False,True,False
6408,True,False,False
6409,True,False,False
6410,False,False,True
6411,False,False,False
6412,False,False,True
6413,False,True,True
6414,False,False,False
6415,True,False,False
6416,False,False,False
6417,False,True,False
6418,False,True,False
6419,False,True,False
6420,False,False,True
6421,False,True,False
6422,False,True,False
6423,True,False,True
6424,False,False,False
6425,False,False,False
6426,True,True,True
6427,False,True,False
6428,True,True,True
6429,False,False,True
6430,False,True,True
6431,False,False,False
6432,False,False,False
6433,False,True,True
6434,False,False,True
6435,False,True,True
6436,False,True,True
6437,False,False,False
6438,False,False,False
6439,False,False,False
6440,True,True,False
6441,False,False,False
6442,False,True,True
6443,False,False,True
6444,True,True,False
6445,False,False,False
6446,True,False,False
6447,True,False,False
6448,False,False,False
6449,False,False,False
6450,True,False,True
6451,False,True,True
6452,True,False,False
6453,False,False,True
6454,False,True,False
6455,False,False,True
6456,True,True,False
6457,False,False,False
6458,False,False,False
6459,False,False,False
6460,False,False,False
6461,True,False,False
6462,True,False,True
6463,False,True,False
6464,False,False,False
6465,True,True,True
6466,False,True,False
6467,False,False,True
6468,False,True,False
6469,False,False,False
6470,True,True,False
6471,False,False,False
6472,False,False,True
6473,True,False,False
6474,False,True,False
6475,True,False,False
6476,True,False,False
6477,False,False,False
6478,False,True,False
6479,True,False,False
6480,False,False,False
6481,False,True,False
6482,False,True,True
6483,True,False,False
6484,False,True,False
6485,False,True,False
6486,True,False,False
6487,False,False,True
6488,True,False,True
6489,True,True,False
6490,False,True,False
6491,True,False,False
6492,True,True,True
6493,False,True,True
6494,False,False,False
6495,False,True,False
6496,False,True,False
6497,False,False,True
6498,True,False,False
6499,False,True,False
6500,False,True,True
6501,True,False,False
6502,False,True,False
6503,False,False,True
6504,False,True,False
6505,False,False,True
6506,True,False,False
6507,True,False,False
6508,True,True,False
6509,False,True,True
6510,False,False,False
6511,False,True,False
6512,True,True,False
6513,False,False,False
6514,False,True,False
6515,False,True,False
6516,False,False,True
6517,False,False,False
6518,True,False,False
6519,False,False,False
6520,False,True,False
6521,False,False,True
6522,True,True,False
6523,False,True,False
6524,False,True,False
6525,False,False,False
6526,False,True,False
6527,False,True,True
6528,True,False,True
6529,True,True,False
6530,False,False,False
6531,False,True,False
6532,True,False,False
6533,False,False,False
6534,False,False,False
6535,False,False,False
6536,False,False,False
6537,True,False,False
6538,False,False,False
6539,True,False,False
6540,False,False,True
6541,True,False,False
6542,True,False,False
6543,True,True,True
6544,True,False,False
6545,True,False,False
6546,True,False,True
6547,True,False,False
6548,True,True,False
6549,False,False,True
6550,True,False,False
6551,True,True,True
6552,False,True,False
6553,True,False,False
6554,False,True,False
6555,True,False,True
6556,True,True,False
6557,True,False,False
6558,True,False,False
6559,True,False,False
6560,False,True,False
6561,False,False,False
6562,True,False,False
6563,True,False,True
6564,False,True,False
6565,False,True,False
6566,False,False,True
6567,False,False,False
6568,False,True,False
6569,False,True,False
6570,False,True,False
6571,False,False,False
6572,False,False,True
6573,False,True,True
6574,True,False,False
6575,False,True,False
6576,False,False,False
6577,False,True,True
6578,False,False,False
6579,False,True,False
6580,False,True,False
6581,False,False,False
6582,False,True,False
6583,False,True,True
6584,False,False,False
6585,False,False,False
6586,False,True,False
6587,True,False,False
6588,True,True,False
6589,False,False,False
6590,True,True,True
6591,True,False,False
6592,False,False,True
6593,False,False,False
6594,True,False,False
6595,True,False,False
6596,False,True,False
6597,True,False,False
6598,False,True,True
6599,True,False,False
6600,True,True,False
6601,False,False,False
6602,False,True,False
6603,False,False,False
6604,False,True,False
6605,False,True,True
6606,False,True,False
6607,False,True,True
6608,True,False,False
6609,False,True,False
6610,True,False,False
6611,False,True,False
6612,False,False,False
6613,True,False,False
6614,True,False,False
6615,True,False,False
6616,True,False,False
6617,True,False,False
6618,True,False,False
6619,True,False,False
6620,True,False,False
6621,True,False,False
6622,False,False,False
6623,False,True,False
6624,False,False,False
6625,False,True,True
6626,False,True,False
6627,False,True,False
6628,True,False,False
6629,True,False,True
6630,True,True,True
6631,False,False,False
6632,True,False,False
6633,True,False,False
6634,False,True,False
6635,True,False,False
6636,True,True,True
6637,False,False,True
6638,True,True,True
6639,False,True,False
6640,False,True,True
6641,False,False,True
6642,False,False,False
6643,False,True,False
6644,False,True,False
6645,False,False,False
6646,False,False,True
6647,False,False,False
6648,False,False,False
6649,False,False,False
6650,True,True,False
6651,True,True,True
6652,False,False,False
6653,False,False,True
6654,False,False,False
6655,False,False,True
6656,False,True,True
6657,False,False,True
6658,False,True,False
6659,False,False,True
6660,False,True,False
6661,False,True,False
6662,False,True,False
6663,False,False,False
6664,True,False,False
6665,False,False,False
6666,False,False,True
6667,False,True,True
6668,False,True,True
6669,True,True,False
6670,True,False,False
6671,False,True,False
6672,False,True,False
6673,False,False,True
6674,True,False,False
6675,True,True,True
6676,True,False,False
6677,False,False,False
6678,True,False,False
6679,True,False,False
6680,False,False,False
6681,False,False,False
6682,False,False,True
6683,True,True,True
6684,False,False,False
6685,False,True,False
6686,False,False,False
6687,True,False,False
6688,False,False,False
6689,False,True,False
6690,True,False,False
6691,True,False,False
6692,False,True,False
6693,False,True,False
6694,False,True,False
6695,False,False,False
6696,False,True,False
6697,False,True,True
6698,False,True,False
6699,False,True,False
6700,False,True,False
6701,False,True,False
6702,False,True,False
6703,False,True,False
6704,True,True,False
6705,True,False,False
6706,False,True,False
6707,False,False,True
6708,False,False,True
6709,False,True,False
6710,True,True,False
6711,True,False,False
6712,False,True,False
6713,False,False,False
6714,False,False,False
6715,False,True,False
6716,False,False,False
6717,False,True,False
6718,False,False,False
6719,False,False,False
6720,True,False,False
6721,False,False,False
6722,True,False,True
6723,False,True,False
6724,False,False,False
6725,False,False,True
6726,False,True,False
6727,False,False,True
6728,False,False,True
6729,True,True,False
6730,True,False,False
6731,False,False,False
6732,True,True,False
6733,False,True,False
6734,True,True,False
6735,False,False,False
6736,False,False,False
6737,True,False,False
6738,True,False,False
6739,False,False,False
6740,False,False,True
6741,True,False,False
6742,True,False,False
6743,True,False,False
6744,False,True,False
6745,False,False,False
6746,False,True,True
6747,True,False,False
6748,True,False,False
6749,False,True,True
6750,False,False,False
6751,False,True,False
6752,False,True,True
6753,False,True,False
6754,False,False,False
6755,True,False,False
6756,False,True,False
6757,False,False,False
6758,False,True,False
6759,True,False,False
6760,False,False,True
6761,True,False,False
6762,True,False,False
6763,False,True,False
6764,True,False,False
6765,False,True,True
6766,True,False,False
6767,False,True,False
6768,True,True,False
6769,True,False,False
6770,False,False,False
6771,True,False,True
6772,True,False,False
6773,False,False,True
6774,True,True,True
6775,False,True,False
6776,True,False,False
6777,False,True,False
6778,False,True,False
6779,False,True,False
6780,True,False,False
6781,True,False,False
6782,False,False,True
6783,True,False,False
6784,True,False,False
6785,False,False,False
6786,False,True,False
6787,False,True,False
6788,False,False,False
6789,False,False,False
6790,False,True,False
6791,False,False,False
6792,False,False,False
6793,True,False,False
6794,False,False,False
6795,True,False,False
6796,False,False,False
6797,False,False,False
6798,True,False,False
6799,False,False,False
6800,False,True,False
6801,True,False,False
6802,True,False,False
6803,False,True,False
6804,False,True,False
6805,False,False,False
6806,True,True,False
6807,True,False,False
6808,False,False,False
6809,True,False,False
6810,True,False,False
6811,False,True,False
6812,True,False,False
6813,False,True,False
6814,False,False,True
6815,True,False,False
6816,True,True,False
6817,True,True,False
6818,False,False,False
6819,False,True,False
6820,True,False,False
6821,True,True,True
6822,False,False,False
6823,True,False,False
6824,False,False,False
6825,True,False,False
6826,False,False,False
6827,False,False,False
6828,True,True,True
6829,False,False,False
6830,True,True,False
6831,True,False,False
6832,False,True,False
6833,False,False,False
6834,False,True,False
6835,False,False,True
6836,False,True,True
6837,True,True,False
6838,False,True,True
6839,True,False,False
6840,True,False,False
6841,True,False,False
6842,False,False,False
6843,False,False,True
6844,True,False,False
6845,False,False,True
6846,False,False,False
6847,True,False,False
6848,True,True,False
6849,False,True,True
6850,True,False,True
6851,False,True,False
6852,False,False,False
6853,True,False,True
6854,True,False,False
6855,False,True,False
6856,True,False,False
6857,False,False,False
6858,False,False,False
6859,False,False,False
6860,True,False,False
6861,True,False,True
6862,False,True,False
6863,True,False,False
6864,False,True,False
6865,True,False,False
6866,True,False,False
6867,False,True,False
6868,False,True,False
6869,False,False,False
6870,False,False,True
6871,True,False,True
6872,False,False,True
6873,True,False,False
6874,True,False,False
6875,True,True,False
6876,False,True,False
6877,False,True,False
6878,True,False,False
6879,False,False,False
6880,False,False,False
6881,True,True,True
6882,True,False,False
6883,True,False,True
6884,True,False,False
6885,True,False,False
6886,False,True,False
6887,False,True,False
6888,True,False,False
6889,True,False,False
6890,False,False,False
6891,False,False,False
6892,False,True,True
6893,False,False,False
6894,False,False,False
6895,True,False,False
6896,True,False,False
6897,True,False,False
6898,True,False,False
6899,False,False,False
6900,False,False,False
6901,True,False,False
6902,True,False,False
6903,False,True,False
6904,True,False,True
6905,True,True,False
6906,True,False,False
6907,False,False,False
6908,False,False,False
6909,True,True,False
6910,True,False,False
6911,True,False,False
6912,True,False,False
6913,False,True,True
6914,True,False,False
6915,True,True,False
6916,False,False,False
6917,False,True,False
6918,False,True,False
6919,True,False,False
6920,True,True,True
6921,False,True,False
6922,False,True,True
6923,False,False,True
6924,False,False,False
6925,True,False,False
6926,False,True,False
6927,False,True,False
6928,True,True,True
6929,False,True,True
6930,False,False,False
6931,False,False,False
6932,True,False,False
6933,True,False,False
6934,True,False,False
6935,True,False,False
6936,True,False,False
6937,True,False,False
6938,True,False,False
6939,True,False,False
6940,False,False,False
6941,True,False,True
6942,False,False,False
6943,False,False,False
6944,True,False,False
6945,True,False,False
6946,True,False,False
6947,True,False,False
6948,False,True,False
6949,True,False,False
6950,True,True,False
6951,False,False,True
6952,True,False,False
6953,False,True,False
6954,False,True,False
6955,True,False,False
6956,False,True,False
6957,False,False,False
6958,True,False,False
6959,False,False,False
6960,True,True,True
6961,True,False,False
6962,False,False,False
6963,False,False,False
6964,False,True,True
6965,True,False,False
6966,True,False,False
6967,False,False,False
6968,False,True,True
6969,True,True,False
6970,False,False,True
6971,True,False,False
6972,True,False,False
6973,False,False,True
6974,False,True,False
6975,False,True,True
6976,True,False,False
6977,False,False,False
6978,False,True,False
6979,False,True,False
6980,True,False,False
6981,False,False,False
6982,False,True,False
6983,True,True,False
6984,True,False,False
6985,False,True,False
6986,True,True,False
6987,False,True,False
6988,True,False,False
6989,False,True,False
6990,True,False,False
6991,True,False,False
6992,False,True,False
6993,True,True,False
6994,False,True,True
6995,False,False,False
6996,True,True,False
6997,False,True,False
6998,False,False,False
6999,False,True,False
7000,True,False,False
7001,True,True,True
7002,True,True,False
7003,False,True,False
7004,True,False,False
7005,False,True,False
7006,False,True,True
7007,False,False,True
7008,True,False,False
7009,False,True,False
7010,True,False,False
7011,True,True,True
7012,True,True,False
7013,True,False,False
7014,True,False,False
7015,True,True,False
7016,True,False,False
7017,False,False,False
7018,False,True,False
7019,True,False,False
7020,True,True,False
7021,False,False,True
7022,True,False,False
7023,False,False,False
7024,False,True,False
7025,False,False,False
7026,False,False,False
7027,False,True,False
7028,True,True,True
7029,False,False,False
7030,False,False,False
7031,True,False,False
7032,True,False,False
7033,False,True,True
7034,True,False,False
7035,True,False,False
7036,False,False,False
7037,False,True,True
7038,True,False,False
7039,False,True,False
7040,True,False,False
7041,False,True,True
7042,False,False,False
7043,False,True,False
7044,True,False,True
7045,True,False,False
7046,False,False,False
7047,False,True,True
7048,True,True,True
7049,True,False,False
7050,True,False,False
7051,True,False,False
7052,True,False,False
7053,True,False,False
7054,True,False,False
7055,False,True,False
7056,True,False,False
7057,False,False,False
7058,False,True,False
7059,True,False,False
7060,True,False,False
7061,True,True,False
7062,True,False,False
7063,False,False,True
7064,False,True,False
7065,True,True,False
7066,True,False,True
7067,False,False,False
7068,False,True,True
7069,True,False,False
7070,False,True,True
7071,False,True,True
7072,True,False,False
7073,False,False,False
7074,True,False,False
7075,False,False,False
7076,True,True,True
7077,False,False,False
7078,False,False,False
7079,False,False,True
7080,False,True,False
7081,True,False,False
7082,False,False,False
7083,True,False,False
7084,True,False,False
7085,True,False,False
7086,True,False,False
7087,False,True,False
7088,True,True,False
7089,True,False,False
7090,True,False,False
7091,True,False,False
7092,True,False,False
7093,True,False,False
7094,False,False,False
7095,False,True,False
7096,True,False,False
7097,False,False,False
7098,False,True,False
7099,True,False,False
7100,True,False,False
7101,False,True,False
7102,True,True,False
7103,False,True,False
7104,True,True,False
7105,False,False,False
7106,True,False,False
7107,True,False,False
7108,True,True,False
7109,True,False,False
7110,False,False,False
7111,True,False,False
7112,False,False,True
7113,False,False,False
7114,False,True,False
7115,False,False,True
7116,False,False,True
7117,False,False,True
7118,False,False,False
7119,False,False,False
7120,False,False,True
7121,False,False,False
7122,False,False,False
7123,True,False,False
7124,False,False,False
7125,True,False,False
7126,False,True,True
7127,False,True,False
7128,True,False,False
7129,True,False,False
7130,False,False,False
7131,False,False,False
7132,False,False,False
7133,True,False,False
7134,True,False,False
7135,False,False,True
7136,False,True,False
7137,False,True,True
7138,True,False,False
7139,True,False,False
7140,True,True,False
7141,False,False,True
7142,True,True,False
7143,False,True,True
7144,False,False,False
7145,False,True,False
7146,False,True,False
7147,False,False,True
7148,False,False,False
7149,True,True,False
7150,True,False,False
7151,False,False,False
7152,False,False,False
7153,False,True,False
7154,False,True,False
7155,True,False,False
7156,False,True,False
7157,False,True,False
7158,False,True,False
7159,False,True,False
7160,False,False,False
7161,True,False,False
7162,False,False,True
7163,False,True,False
7164,True,False,False
7165,False,False,False
7166,True,False,False
7167,True,False,False
7168,True,False,False
7169,True,False,False
7170,True,True,False
7171,True,False,False
7172,False,False,True
7173,True,False,False
7174,True,False,False
7175,True,False,False
7176,False,False,False
7177,False,True,False
7178,False,True,True
7179,True,False,False
7180,True,False,False
7181,False,True,False
7182,True,True,False
7183,False,False,False
7184,True,False,False
7185,False,True,False
7186,True,False,False
7187,False,False,False
7188,True,False,True
7189,True,False,True
7190,False,True,False
7191,False,False,False
7192,False,True,False
7193,False,False,False
7194,True,True,True
7195,False,True,False
7196,False,False,False
7197,False,True,False
7198,False,True,False
7199,False,True,False
7200,True,False,False
7201,False,False,False
7202,True,False,False
7203,False,False,False
7204,False,True,False
7205,True,False,False
7206,False,False,False
7207,True,False,False
7208,True,False,False
7209,True,False,False
7210,False,True,True
7211,True,False,False
7212,True,False,False
7213,False,True,False
7214,True,False,False
7215,False,False,True
7216,False,True,False
7217,True,False,False
7218,False,True,True
7219,True,True,False
7220,True,False,False
7221,False,False,False
7222,True,False,False
7223,True,False,False
7224,True,False,False
7225,False,False,False
7226,False,False,False
7227,False,True,True
7228,False,True,True
7229,False,False,True
7230,True,False,False
7231,True,False,False
7232,True,False,False
7233,True,True,True
7234,False,False,False
7235,True,True,False
7236,True,False,False
7237,False,True,False
7238,False,True,False
7239,True,False,False
7240,True,False,False
7241,False,False,False
7242,False,True,True
7243,True,False,False
7244,False,True,True
7245,False,False,True
7246,False,False,False
7247,False,True,True
7248,False,False,False
7249,False,True,False
7250,True,False,False
7251,True,True,True
7252,True,True,False
7253,False,False,False
7254,False,False,False
7255,True,False,False
7256,True,False,False
7257,True,False,True
7258,True,True,False
7259,True,False,True
7260,False,False,False
7261,False,True,False
7262,False,True,False
7263,True,False,False
7264,False,False,True
7265,True,False,False
7266,True,False,False
7267,False,True,False
7268,False,True,False
7269,True,True,True
7270,True,True,True
7271,True,False,True
7272,False,False,False
7273,False,True,False
7274,False,True,False
7275,True,True,False
7276,False,True,False
7277,True,False,False
7278,True,False,False
7279,False,True,False
7280,True,False,False
7281,False,False,True
7282,True,False,False
7283,True,False,False
7284,True,True,False
7285,False,False,False
7286,True,False,False
7287,True,False,False
7288,False,False,False
7289,True,True,False
7290,True,False,True
7291,False,True,False
7292,True,True,True
7293,True,False,False
7294,False,False,False
7295,False,True,False
7296,True,False,False
7297,True,False,False
7298,True,False,False
7299,False,True,False
7300,True,True,True
7301,False,False,True
7302,True,False,False
7303,False,True,True
7304,True,False,False
7305,True,False,False
7306,True,False,False
7307,False,True,False
7308,True,False,False
7309,True,False,False
7310,True,False,False
7311,True,False,False
7312,True,False,False
7313,False,True,True
7314,True,False,False
7315,False,False,False
7316,True,False,False
7317,False,True,False
7318,False,True,False
7319,False,False,False
7320,False,True,False
7321,False,True,False
7322,True,False,False
7323,True,False,False
7324,False,False,True
7325,False,True,False
7326,True,False,False
7327,False,True,True
7328,True,False,True
7329,True,False,False
7330,False,False,False
7331,False,True,True
7332,False,True,False
7333,True,False,False
7334,False,False,False
7335,False,False,True
7336,True,False,False
7337,False,True,False
7338,True,False,False
7339,True,False,False
7340,True,True,False
7341,False,False,False
7342,False,False,False
7343,True,False,False
7344,True,False,False
7345,False,True,True
7346,False,True,False
7347,True,True,False
7348,False,True,False
7349,True,False,False
7350,False,True,False
7351,False,True,True
7352,False,True,False
7353,False,False,False
7354,False,False,False
7355,True,True,False
7356,False,False,False
7357,True,False,False
7358,False,False,False
7359,True,False,True
7360,False,True,False
7361,True,False,False
7362,False,True,True
7363,False,True,False
7364,True,False,False
7365,True,True,True
7366,True,False,False
7367,False,False,False
7368,False,False,False
7369,False,False,True
7370,False,False,False
7371,False,True,False
7372,False,True,False
7373,True,False,True
7374,True,False,False
7375,False,True,False
7376,False,False,False
7377,True,False,True
7378,False,False,True
7379,False,False,False
7380,True,True,False
7381,True,False,False
7382,True,True,False
7383,False,False,False
7384,True,False,False
7385,True,True,True
7386,True,True,True
7387,True,False,False
7388,False,False,False
7389,False,False,False
7390,False,False,False
7391,False,True,True
7392,True,False,False
7393,True,True,True
7394,True,True,False
7395,True,True,False
7396,True,False,False
7397,True,False,False
7398,True,False,True
7399,True,True,False
7400,False,True,False
7401,True,False,False
7402,False,False,False
7403,True,True,False
7404,False,True,True
7405,True,False,False
7406,False,True,False
7407,True,False,False
7408,True,False,False
7409,True,True,False
7410,True,False,False
7411,False,True,False
7412,False,False,False
7413,False,True,False
7414,True,True,True
7415,False,True,False
7416,True,True,False
7417,True,True,False
7418,False,False,False
7419,False,True,False
7420,True,True,False
7421,False,False,False
7422,True,True,False
7423,True,False,False
7424,True,False,False
7425,False,True,False
7426,False,True,True
7427,False,True,False
7428,False,True,False
7429,False,True,False
7430,False,True,False
7431,False,False,False
7432,False,False,False
7433,True,False,True
7434,False,False,False
7435,True,False,False
7436,False,False,False
7437,False,False,False
7438,True,True,True
7439,True,False,False
7440,True,False,False
7441,False,False,True
7442,False,True,True
7443,True,False,False
7444,True,False,False
7445,False,True,False
7446,True,False,False
7447,True,False,False
7448,False,True,False
7449,True,False,False
7450,True,False,False
7451,True,False,False
7452,True,False,False
7453,False,False,False
7454,True,False,True
7455,False,False,False
7456,True,True,True
7457,True,True,False
7458,True,True,False
7459,True,True,False
7460,False,False,False
7461,False,True,False
7462,True,True,False
7463,True,True,False
7464,True,False,False
7465,True,False,False
7466,False,True,True
7467,False,False,False
7468,True,False,False
7469,True,True,True
7470,False,False,True
7471,False,False,False
7472,True,False,False
7473,True,False,False
7474,False,True,False
7475,True,False,False
7476,True,True,False
7477,False,True,False
7478,True,False,False
7479,True,False,False
7480,False,True,False
7481,False,False,False
7482,True,False,False
7483,True,False,False
7484,True,False,False
7485,False,True,False
7486,True,False,False
7487,False,True,False
7488,True,True,False
7489,False,True,False
7490,True,False,False
7491,True,False,False
7492,False,True,False
7493,False,False,True
7494,False,True,False
7495,True,True,False
7496,True,False,False
7497,False,True,False
7498,True,False,False
7499,True,False,False
7500,False,False,False
7501,False,True,False
7502,True,True,False
7503,False,True,False
7504,False,False,False
7505,True,True,False
7506,False,False,False
7507,True,False,False
7508,False,True,True
7509,True,False,False
7510,False,True,True
7511,False,True,False
7512,False,True,False
7513,False,True,False
7514,False,True,False
7515,False,False,False
7516,True,False,False
7517,False,False,False
7518,False,False,True
7519,True,False,False
7520,True,False,True
7521,True,False,False
7522,True,False,False
7523,False,False,False
7524,True,False,False
7525,False,False,False
7526,True,False,False
7527,False,True,False
7528,True,False,True
7529,True,False,False
7530,True,False,False
7531,True,False,False
7532,True,False,False
7533,False,True,True
7534,True,False,False
7535,False,False,True
7536,True,False,False
7537,False,False,False
7538,True,True,True
7539,True,True,False
7540,False,True,True
7541,False,True,False
7542,True,False,False
7543,True,False,False
7544,True,False,False
7545,False,False,True
7546,False,False,False
7547,True,False,False
7548,True,True,True
7549,False,False,False
7550,False,False,False
7551,False,True,False
7552,False,False,False
7553,False,False,False
7554,False,True,False
7555,True,False,False
7556,False,True,False
7557,False,False,False
7558,True,False,False
7559,True,True,False
7560,False,False,False
7561,True,False,False
7562,True,False,False
7563,True,True,True
7564,True,True,True
7565,False,True,True
7566,True,True,False
7567,False,True,True
7568,False,True,False
7569,True,True,False
7570,True,False,False
7571,False,False,False
7572,True,False,False
7573,False,True,False
7574,True,False,False
7575,False,False,False
7576,True,False,False
7577,True,False,False
7578,False,True,True
7579,True,True,False
7580,False,True,False
7581,True,False,False
7582,True,True,False
7583,True,False,False
7584,False,True,True
7585,False,True,True
7586,True,False,False
7587,True,False,False
7588,True,False,False
7589,True,True,True
7590,True,False,False
7591,False,True,False
7592,False,False,False
7593,False,False,False
7594,True,True,True
7595,False,True,False
7596,True,False,False
7597,False,False,False
7598,False,False,False
7599,False,True,True
7600,False,True,False
7601,False,False,False
7602,False,False,False
7603,True,False,False
7604,False,False,False
7605,False,True,False
7606,True,False,False
7607,False,False,False
7608,True,False,False
7609,True,True,False
7610,False,False,False
7611,False,True,True
7612,True,False,False
7613,False,False,False
7614,True,True,False
7615,True,True,True
7616,False,True,False
7617,True,False,False
7618,False,False,True
7619,False,True,True
7620,False,True,False
7621,False,False,False
